source,target,weight
Node6,Node923,5
Node6,Node928,9
Node6,Node932,3
Node6,Node937,4
Node6,Node943,1
Node6,Node946,2
Node6,Node947,8
Node6,Node953,8
Node6,Node963,6
Node6,Node965,6
Node6,Node969,2
Node6,Node970,4
Node6,Node971,10
Node6,Node977,3
Node6,Node994,6
Node7,Node8,3
Node7,Node13,4
Node7,Node18,8
Node7,Node20,7
Node7,Node23,9
Node7,Node36,6
Node7,Node37,4
Node7,Node42,2
Node7,Node47,8
Node7,Node57,2
Node7,Node64,4
Node7,Node66,9
Node7,Node74,6
Node7,Node89,6
Node7,Node92,5
Node7,Node93,10
Node7,Node106,1
Node7,Node110,3
Node7,Node118,1
Node7,Node123,1
Node7,Node127,7
Node7,Node128,5
Node7,Node136,6
Node7,Node138,3
Node7,Node141,5
Node7,Node149,1
Node7,Node154,3
Node7,Node162,10
Node7,Node170,2
Node7,Node176,10
Node7,Node185,7
Node7,Node189,3
Node7,Node190,4
Node7,Node193,6
Node7,Node201,5
Node7,Node204,6
Node7,Node205,10
Node7,Node210,2
Node7,Node216,4
Node7,Node225,2
Node7,Node240,3
Node7,Node244,2
Node7,Node245,3
Node7,Node246,9
Node7,Node248,5
Node7,Node251,3
Node7,Node252,3
Node7,Node255,8
Node7,Node265,1
Node7,Node277,9
Node7,Node292,9
Node7,Node298,1
Node7,Node300,6
Node7,Node304,4
Node7,Node306,1
Node7,Node310,7
Node7,Node316,4
Node7,Node319,7
Node7,Node320,9
Node7,Node330,2
Node7,Node331,10
Node7,Node332,6
Node7,Node350,5
Node7,Node353,2
Node7,Node356,3
Node7,Node358,9
Node7,Node362,8
Node7,Node366,7
Node7,Node377,2
Node7,Node382,2
Node7,Node387,10
Node7,Node391,1
Node7,Node398,4
Node7,Node400,6
Node7,Node403,5
Node7,Node405,10
Node7,Node406,10
Node7,Node423,7
Node7,Node427,6
Node7,Node428,5
Node7,Node429,10
Node7,Node433,9
Node7,Node440,4
Node7,Node442,7
Node7,Node454,1
Node7,Node463,7
Node7,Node468,2
Node7,Node474,5
Node7,Node488,7
Node7,Node494,4
Node7,Node497,8
Node7,Node501,6
Node7,Node502,3
Node7,Node503,7
Node7,Node508,10
Node7,Node511,7
Node7,Node516,6
Node7,Node517,4
Node7,Node518,1
Node7,Node520,9
Node7,Node523,10
Node7,Node528,2
Node7,Node532,2
Node7,Node537,1
Node7,Node540,6
Node7,Node545,10
Node7,Node559,2
Node7,Node561,8
Node7,Node567,1
Node7,Node570,5
Node7,Node577,2
Node7,Node580,7
Node7,Node581,9
Node7,Node583,10
Node7,Node590,7
Node7,Node591,5
Node7,Node595,1
Node7,Node602,2
Node7,Node604,9
Node7,Node605,8
Node7,Node612,6
Node7,Node617,5
Node7,Node620,10
Node7,Node624,6
Node7,Node626,2
Node7,Node629,7
Node7,Node640,3
Node7,Node643,8
Node7,Node648,6
Node7,Node654,9
Node7,Node658,1
Node7,Node668,9
Node7,Node669,8
Node7,Node670,1
Node7,Node673,5
Node7,Node679,4
Node7,Node699,2
Node7,Node702,4
Node7,Node703,9
Node7,Node707,6
Node7,Node719,5
Node7,Node720,4
Node7,Node729,4
Node7,Node738,4
Node7,Node747,6
Node7,Node755,7
Node7,Node756,3
Node7,Node757,4
Node7,Node760,8
Node7,Node769,3
Node7,Node777,7
Node7,Node779,9
Node7,Node784,3
Node7,Node791,5
Node7,Node807,3
Node7,Node813,4
Node7,Node814,7
Node7,Node815,8
Node7,Node827,5
Node7,Node829,5
Node7,Node843,8
Node7,Node858,6
Node7,Node859,5
Node7,Node860,6
Node7,Node871,5
Node7,Node881,10
Node7,Node882,6
Node7,Node883,7
Node7,Node884,9
Node7,Node891,6
Node7,Node895,5
Node7,Node920,8
Node7,Node922,9
Node7,Node925,8
Node7,Node926,7
Node7,Node928,3
Node7,Node937,10
Node7,Node943,3
Node7,Node946,5
Node7,Node952,8
Node7,Node955,6
Node7,Node963,1
Node7,Node965,6
Node7,Node966,7
Node7,Node968,3
Node7,Node970,8
Node7,Node975,7
Node7,Node978,10
Node7,Node986,8
Node7,Node987,9
Node8,Node11,4
Node8,Node16,3
Node8,Node17,3
Node8,Node21,2
Node8,Node27,5
Node8,Node30,10
Node8,Node32,10
Node8,Node34,5
Node8,Node35,2
Node8,Node39,5
Node8,Node41,10
Node8,Node42,3
Node8,Node44,9
Node8,Node45,2
Node8,Node47,2
Node8,Node57,9
Node8,Node58,6
Node8,Node60,2
Node8,Node63,4
Node8,Node69,7
Node8,Node82,6
Node8,Node85,4
Node8,Node92,3
Node8,Node102,4
Node8,Node109,3
Node8,Node110,9
Node8,Node111,4
Node8,Node117,4
Node8,Node118,9
Node8,Node130,9
Node8,Node132,2
Node8,Node134,3
Node8,Node137,5
Node8,Node145,4
Node8,Node146,2
Node8,Node148,5
Node8,Node151,3
Node8,Node154,6
Node8,Node166,2
Node8,Node171,1
Node8,Node175,10
Node8,Node176,2
Node8,Node185,1
Node8,Node196,5
Node8,Node207,8
Node8,Node214,1
Node8,Node227,10
Node8,Node248,1
Node8,Node252,6
Node8,Node253,6
Node8,Node260,3
Node8,Node275,6
Node8,Node277,2
Node8,Node290,6
Node8,Node295,9
Node8,Node296,2
Node8,Node297,1
Node8,Node299,9
Node8,Node300,9
Node8,Node301,8
Node8,Node303,4
Node8,Node311,4
Node8,Node315,8
Node8,Node316,1
Node8,Node328,1
Node8,Node337,10
Node8,Node345,9
Node8,Node364,5
Node8,Node381,2
Node8,Node382,3
Node8,Node387,3
Node8,Node391,5
Node8,Node398,5
Node8,Node403,1
Node8,Node420,7
Node8,Node427,9
Node8,Node430,1
Node8,Node439,3
Node8,Node440,4
Node8,Node447,8
Node8,Node457,9
Node8,Node458,6
Node8,Node461,8
Node8,Node464,1
Node8,Node465,5
Node8,Node472,9
Node8,Node477,1
Node8,Node482,3
Node8,Node490,3
Node8,Node496,1
Node8,Node497,4
Node8,Node501,8
Node8,Node502,5
Node8,Node505,1
Node8,Node508,4
Node8,Node513,1
Node8,Node514,1
Node8,Node515,2
Node8,Node518,7
Node8,Node520,10
Node8,Node522,4
Node8,Node542,6
Node8,Node549,5
Node8,Node552,8
Node8,Node556,7
Node8,Node558,6
Node8,Node565,10
Node8,Node567,3
Node8,Node568,4
Node8,Node574,6
Node8,Node576,5
Node8,Node579,6
Node8,Node584,10
Node8,Node591,9
Node8,Node599,6
Node8,Node603,4
Node8,Node607,2
Node8,Node609,7
Node8,Node621,2
Node8,Node622,4
Node8,Node623,3
Node8,Node626,1
Node8,Node640,4
Node8,Node645,2
Node8,Node647,2
Node8,Node650,8
Node8,Node662,4
Node8,Node667,4
Node8,Node674,9
Node8,Node676,8
Node8,Node678,9
Node8,Node679,4
Node8,Node684,4
Node8,Node685,2
Node8,Node692,9
Node8,Node698,3
Node8,Node702,3
Node8,Node711,9
Node8,Node714,10
Node8,Node720,7
Node8,Node723,5
Node8,Node727,4
Node8,Node728,3
Node8,Node729,1
Node8,Node738,5
Node8,Node739,6
Node8,Node742,5
Node8,Node743,1
Node8,Node747,1
Node8,Node753,4
Node8,Node757,3
Node8,Node761,2
Node8,Node763,4
Node8,Node766,1
Node8,Node785,9
Node8,Node786,8
Node8,Node787,9
Node8,Node793,9
Node8,Node795,7
Node8,Node804,5
Node8,Node807,9
Node8,Node808,7
Node8,Node812,4
Node8,Node813,8
Node8,Node818,9
Node8,Node820,9
Node8,Node822,8
Node8,Node825,10
Node8,Node826,1
Node8,Node833,7
Node8,Node839,6
Node8,Node842,3
Node8,Node844,7
Node8,Node849,1
Node8,Node860,2
Node8,Node867,7
Node8,Node871,1
Node8,Node873,10
Node8,Node874,5
Node8,Node878,8
Node8,Node880,1
Node8,Node885,9
Node8,Node892,9
Node8,Node899,10
Node8,Node910,2
Node8,Node914,9
Node8,Node915,5
Node8,Node917,9
Node8,Node926,6
Node8,Node927,8
Node8,Node928,2
Node8,Node932,4
Node8,Node940,1
Node8,Node945,9
Node8,Node961,5
Node8,Node965,3
Node8,Node966,7
Node8,Node976,5
Node8,Node978,6
Node8,Node979,3
Node8,Node985,10
Node8,Node993,10
Node8,Node997,3
Node8,Node999,10
Node9,Node16,4
Node9,Node20,3
Node9,Node24,4
Node9,Node28,5
Node9,Node48,5
Node9,Node50,8
Node9,Node52,4
Node9,Node53,6
Node9,Node55,10
Node9,Node60,8
Node9,Node64,9
Node9,Node72,2
Node9,Node77,6
Node9,Node82,5
Node9,Node84,1
Node9,Node86,5
Node9,Node87,7
Node9,Node98,6
Node9,Node102,5
Node9,Node105,7
Node9,Node107,1
Node9,Node108,10
Node9,Node114,8
Node9,Node118,5
Node9,Node129,7
Node9,Node135,10
Node9,Node140,5
Node9,Node161,8
Node9,Node168,1
Node9,Node170,1
Node9,Node174,2
Node9,Node176,1
Node9,Node178,2
Node9,Node180,7
Node9,Node195,6
Node9,Node197,2
Node9,Node198,3
Node9,Node210,5
Node9,Node211,9
Node9,Node214,5
Node9,Node215,5
Node9,Node218,10
Node9,Node227,6
Node9,Node234,5
Node9,Node235,8
Node9,Node240,3
Node9,Node256,9
Node9,Node257,7
Node9,Node258,10
Node9,Node264,8
Node9,Node265,4
Node9,Node271,2
Node9,Node276,5
Node9,Node277,7
Node9,Node279,4
Node9,Node281,9
Node9,Node283,7
Node9,Node284,4
Node9,Node285,6
Node9,Node288,8
Node9,Node289,9
Node9,Node293,7
Node9,Node304,9
Node9,Node309,9
Node9,Node311,9
Node9,Node316,9
Node9,Node318,5
Node9,Node325,6
Node9,Node328,10
Node9,Node330,1
Node9,Node331,8
Node9,Node334,9
Node9,Node341,4
Node9,Node342,5
Node9,Node343,3
Node9,Node349,8
Node9,Node350,5
Node9,Node351,8
Node9,Node355,8
Node9,Node356,7
Node9,Node367,8
Node9,Node369,6
Node9,Node371,5
Node9,Node372,5
Node9,Node378,7
Node9,Node381,2
Node9,Node385,6
Node9,Node404,6
Node9,Node406,4
Node9,Node422,8
Node9,Node427,1
Node9,Node436,9
Node9,Node437,10
Node9,Node441,2
Node9,Node443,6
Node9,Node455,7
Node9,Node459,4
Node9,Node466,8
Node9,Node468,6
Node9,Node471,7
Node9,Node474,3
Node9,Node481,6
Node9,Node482,8
Node9,Node485,7
Node9,Node489,5
Node9,Node494,3
Node9,Node495,9
Node9,Node504,2
Node9,Node505,10
Node9,Node506,3
Node9,Node510,3
Node9,Node511,4
Node9,Node516,6
Node9,Node527,9
Node9,Node536,2
Node9,Node537,10
Node9,Node539,4
Node9,Node547,8
Node9,Node554,6
Node9,Node560,10
Node9,Node561,5
Node9,Node569,4
Node9,Node572,8
Node9,Node575,6
Node9,Node582,5
Node9,Node586,6
Node9,Node588,4
Node9,Node597,9
Node9,Node599,4
Node9,Node606,7
Node9,Node615,6
Node9,Node630,4
Node9,Node631,1
Node9,Node633,7
Node9,Node634,2
Node9,Node639,10
Node9,Node640,9
Node9,Node641,1
Node9,Node644,2
Node9,Node646,10
Node9,Node657,6
Node9,Node659,9
Node9,Node661,3
Node9,Node664,2
Node9,Node673,2
Node9,Node677,1
Node9,Node683,4
Node9,Node684,7
Node9,Node688,3
Node9,Node692,8
Node9,Node693,6
Node9,Node699,5
Node9,Node705,1
Node9,Node715,1
Node9,Node726,3
Node9,Node737,9
Node9,Node738,6
Node9,Node740,4
Node9,Node746,10
Node9,Node748,2
Node9,Node756,6
Node9,Node757,4
Node9,Node759,1
Node9,Node775,4
Node9,Node776,9
Node9,Node783,8
Node9,Node791,9
Node9,Node792,1
Node9,Node794,2
Node9,Node796,8
Node9,Node799,8
Node9,Node803,6
Node9,Node805,3
Node9,Node814,2
Node9,Node820,2
Node9,Node824,10
Node9,Node825,9
Node9,Node838,5
Node9,Node839,7
Node9,Node840,5
Node9,Node844,9
Node9,Node845,3
Node9,Node859,2
Node9,Node860,1
Node9,Node861,7
Node9,Node863,7
Node9,Node864,9
Node9,Node869,5
Node9,Node871,1
Node9,Node880,6
Node9,Node890,6
Node9,Node900,1
Node9,Node905,5
Node9,Node910,4
Node9,Node915,7
Node9,Node921,10
Node9,Node922,7
Node9,Node924,8
Node9,Node925,9
Node9,Node926,5
Node9,Node927,4
Node9,Node928,3
Node9,Node929,3
Node9,Node932,3
Node9,Node942,1
Node9,Node953,7
Node9,Node955,10
Node9,Node980,1
Node9,Node985,10
Node9,Node987,2
Node9,Node992,6
Node9,Node993,4
Node9,Node994,7
Node9,Node995,2
Node9,Node999,2
Node10,Node13,1
Node10,Node18,9
Node10,Node19,10
Node10,Node23,8
Node10,Node25,6
Node10,Node32,3
Node10,Node38,7
Node10,Node49,3
Node10,Node51,2
Node10,Node57,6
Node10,Node62,8
Node10,Node63,5
Node10,Node68,8
Node10,Node74,8
Node10,Node75,6
Node10,Node88,9
Node10,Node89,6
Node10,Node90,4
Node10,Node96,1
Node10,Node97,2
Node10,Node99,5
Node10,Node116,3
Node10,Node124,2
Node10,Node125,8
Node10,Node132,5
Node10,Node135,2
Node10,Node136,4
Node10,Node141,4
Node10,Node160,1
Node10,Node166,9
Node10,Node167,4
Node10,Node169,5
Node10,Node171,10
Node10,Node184,1
Node10,Node197,10
Node10,Node203,5
Node10,Node209,7
Node10,Node214,8
Node10,Node217,2
Node10,Node220,10
Node10,Node221,7
Node10,Node222,1
Node10,Node234,1
Node10,Node240,2
Node10,Node241,7
Node10,Node242,1
Node10,Node253,9
Node10,Node259,7
Node10,Node261,8
Node10,Node263,7
Node10,Node268,8
Node10,Node311,3
Node10,Node319,4
Node10,Node320,1
Node10,Node322,8
Node10,Node326,5
Node10,Node339,9
Node10,Node341,8
Node10,Node343,6
Node10,Node352,3
Node10,Node361,10
Node10,Node364,7
Node10,Node370,2
Node10,Node372,3
Node10,Node394,10
Node10,Node398,5
Node10,Node401,4
Node10,Node404,9
Node10,Node406,2
Node10,Node414,10
Node10,Node422,5
Node10,Node423,7
Node10,Node426,10
Node10,Node429,4
Node10,Node434,9
Node10,Node439,6
Node10,Node449,3
Node10,Node452,8
Node10,Node460,5
Node10,Node480,3
Node10,Node494,5
Node10,Node495,8
Node10,Node498,6
Node10,Node500,5
Node10,Node515,10
Node10,Node521,6
Node10,Node532,9
Node10,Node542,1
Node10,Node543,10
Node10,Node544,2
Node10,Node551,7
Node10,Node561,5
Node10,Node565,4
Node10,Node568,2
Node10,Node574,4
Node10,Node575,9
Node10,Node576,3
Node10,Node578,9
Node10,Node584,8
Node10,Node587,1
Node10,Node593,10
Node10,Node595,9
Node10,Node596,8
Node10,Node600,6
Node10,Node603,9
Node10,Node605,3
Node10,Node611,2
Node10,Node615,10
Node10,Node621,9
Node10,Node625,3
Node10,Node637,4
Node10,Node642,3
Node10,Node645,2
Node10,Node647,4
Node10,Node654,4
Node10,Node655,8
Node10,Node657,8
Node10,Node658,5
Node10,Node661,5
Node10,Node672,1
Node10,Node675,7
Node10,Node686,1
Node10,Node691,1
Node10,Node692,10
Node10,Node698,3
Node10,Node702,10
Node10,Node705,10
Node10,Node710,3
Node10,Node714,4
Node10,Node733,1
Node10,Node735,9
Node10,Node738,3
Node10,Node747,3
Node10,Node748,3
Node10,Node750,8
Node10,Node752,5
Node10,Node757,1
Node10,Node758,9
Node10,Node760,9
Node10,Node763,10
Node10,Node767,2
Node10,Node772,3
Node10,Node780,6
Node10,Node800,7
Node10,Node802,5
Node10,Node805,2
Node10,Node808,5
Node10,Node811,4
Node10,Node819,1
Node10,Node821,3
Node10,Node822,7
Node10,Node823,10
Node10,Node825,5
Node10,Node827,4
Node10,Node843,3
Node10,Node848,7
Node10,Node849,9
Node10,Node852,5
Node10,Node853,7
Node10,Node863,7
Node10,Node864,9
Node10,Node868,9
Node10,Node869,2
Node10,Node874,2
Node10,Node875,3
Node10,Node877,6
Node10,Node881,8
Node10,Node882,1
Node10,Node893,10
Node10,Node902,10
Node10,Node907,5
Node10,Node919,4
Node10,Node921,6
Node10,Node923,1
Node10,Node926,8
Node10,Node935,4
Node10,Node942,10
Node10,Node959,6
Node10,Node962,9
Node10,Node968,1
Node10,Node976,5
Node10,Node977,8
Node10,Node982,7
Node11,Node19,8
Node11,Node21,9
Node11,Node22,6
Node11,Node23,4
Node11,Node28,1
Node11,Node35,1
Node11,Node37,1
Node11,Node40,7
Node11,Node45,3
Node11,Node62,9
Node11,Node63,8
Node11,Node82,4
Node11,Node91,6
Node11,Node109,4
Node11,Node110,7
Node11,Node117,2
Node11,Node130,3
Node11,Node131,3
Node11,Node137,9
Node11,Node153,6
Node11,Node158,2
Node11,Node160,3
Node11,Node165,9
Node11,Node186,9
Node11,Node191,8
Node11,Node192,4
Node11,Node194,3
Node11,Node201,6
Node11,Node202,5
Node11,Node203,4
Node11,Node209,5
Node11,Node210,4
Node11,Node216,6
Node11,Node230,6
Node11,Node233,10
Node11,Node237,6
Node11,Node241,3
Node11,Node262,1
Node11,Node272,8
Node11,Node274,7
Node11,Node280,1
Node11,Node283,10
Node11,Node292,10
Node11,Node297,4
Node11,Node307,7
Node11,Node312,10
Node11,Node318,8
Node11,Node320,10
Node11,Node323,3
Node11,Node335,4
Node11,Node336,10
Node11,Node337,1
Node11,Node343,9
Node11,Node349,7
Node11,Node353,3
Node11,Node356,9
Node11,Node360,8
Node11,Node365,7
Node11,Node367,9
Node11,Node369,1
Node11,Node373,7
Node11,Node374,6
Node11,Node392,4
Node11,Node399,4
Node11,Node407,8
Node11,Node409,7
Node11,Node424,2
Node11,Node427,9
Node11,Node431,6
Node11,Node432,3
Node11,Node442,6
Node11,Node460,10
Node11,Node464,8
Node11,Node468,5
Node11,Node474,5
Node11,Node486,8
Node11,Node488,7
Node11,Node491,9
Node11,Node494,6
Node11,Node496,2
Node11,Node501,2
Node11,Node505,3
Node11,Node512,4
Node11,Node514,5
Node11,Node520,2
Node11,Node525,8
Node11,Node538,3
Node11,Node544,1
Node11,Node548,6
Node11,Node556,3
Node11,Node560,1
Node11,Node561,6
Node11,Node563,3
Node11,Node566,8
Node11,Node569,10
Node11,Node570,8
Node11,Node576,6
Node11,Node577,3
Node11,Node580,3
Node11,Node585,7
Node11,Node592,1
Node11,Node594,9
Node11,Node603,9
Node11,Node610,5
Node11,Node614,4
Node11,Node617,8
Node11,Node626,10
Node11,Node628,9
Node11,Node631,6
Node11,Node638,4
Node11,Node640,5
Node11,Node650,5
Node11,Node655,6
Node11,Node658,7
Node11,Node659,3
Node11,Node661,6
Node11,Node669,1
Node11,Node673,2
Node11,Node681,2
Node11,Node687,6
Node11,Node692,8
Node11,Node694,5
Node11,Node698,5
Node11,Node700,8
Node11,Node702,1
Node11,Node711,7
Node11,Node721,2
Node11,Node725,9
Node11,Node741,8
Node11,Node745,9
Node11,Node754,3
Node11,Node757,6
Node11,Node760,9
Node11,Node780,3
Node11,Node783,6
Node11,Node803,8
Node11,Node804,9
Node11,Node811,5
Node11,Node815,9
Node11,Node835,9
Node11,Node839,4
Node11,Node840,10
Node11,Node847,3
Node11,Node854,5
Node11,Node862,10
Node11,Node865,5
Node11,Node867,10
Node11,Node872,7
Node11,Node874,8
Node11,Node876,1
Node11,Node882,5
Node11,Node883,7
Node11,Node894,1
Node11,Node900,7
Node11,Node903,9
Node11,Node904,2
Node11,Node913,2
Node11,Node917,1
Node11,Node918,8
Node11,Node920,6
Node11,Node927,1
Node11,Node935,5
Node11,Node937,3
Node11,Node938,6
Node11,Node944,5
Node11,Node953,4
Node11,Node956,6
Node11,Node958,8
Node11,Node961,7
Node11,Node962,9
Node11,Node969,10
Node11,Node974,7
Node11,Node975,3
Node11,Node982,9
Node11,Node985,3
Node11,Node987,2
Node11,Node989,1
Node11,Node990,2
Node11,Node992,1
Node11,Node993,7
Node12,Node22,9
Node12,Node24,2
Node12,Node28,9
Node12,Node38,5
Node12,Node41,1
Node12,Node46,10
Node12,Node48,10
Node12,Node50,6
Node12,Node53,1
Node12,Node66,10
Node12,Node70,2
Node12,Node78,6
Node12,Node82,6
Node12,Node86,1
Node12,Node88,5
Node12,Node90,4
Node12,Node101,7
Node12,Node102,1
Node12,Node104,10
Node12,Node105,5
Node12,Node109,9
Node12,Node110,4
Node12,Node111,6
Node12,Node113,6
Node12,Node119,1
Node12,Node124,9
Node12,Node127,6
Node12,Node128,1
Node12,Node130,3
Node12,Node132,4
Node12,Node135,8
Node12,Node139,6
Node12,Node147,5
Node12,Node148,6
Node12,Node151,7
Node12,Node152,4
Node12,Node153,3
Node12,Node160,1
Node12,Node162,4
Node12,Node168,6
Node12,Node169,2
Node12,Node171,2
Node12,Node172,4
Node12,Node184,10
Node12,Node185,2
Node12,Node194,5
Node12,Node200,7
Node12,Node204,7
Node12,Node206,8
Node12,Node208,2
Node12,Node221,5
Node12,Node223,3
Node12,Node226,4
Node12,Node243,10
Node12,Node245,10
Node12,Node255,9
Node12,Node266,4
Node12,Node281,10
Node12,Node285,4
Node12,Node295,4
Node12,Node296,3
Node12,Node299,2
Node12,Node300,9
Node12,Node301,2
Node12,Node305,2
Node12,Node311,3
Node12,Node313,6
Node12,Node316,1
Node12,Node317,4
Node12,Node318,8
Node12,Node320,1
Node12,Node322,8
Node12,Node325,6
Node12,Node328,9
Node12,Node335,5
Node12,Node338,3
Node12,Node340,10
Node12,Node348,9
Node12,Node349,5
Node12,Node362,4
Node12,Node366,8
Node12,Node382,8
Node12,Node383,6
Node12,Node386,5
Node12,Node387,5
Node12,Node393,10
Node12,Node394,4
Node12,Node397,6
Node12,Node401,7
Node12,Node404,10
Node12,Node416,1
Node12,Node429,4
Node12,Node442,6
Node12,Node444,2
Node12,Node454,1
Node12,Node456,6
Node12,Node468,5
Node12,Node470,9
Node12,Node485,4
Node12,Node491,7
Node12,Node492,5
Node12,Node494,7
Node12,Node495,8
Node12,Node500,6
Node12,Node510,3
Node12,Node511,6
Node12,Node512,4
Node12,Node514,4
Node12,Node523,1
Node12,Node526,10
Node12,Node532,2
Node12,Node537,9
Node12,Node541,5
Node12,Node542,1
Node12,Node548,7
Node12,Node549,1
Node12,Node551,3
Node12,Node556,7
Node12,Node558,10
Node12,Node571,4
Node12,Node577,1
Node12,Node578,8
Node12,Node585,2
Node12,Node588,6
Node12,Node602,8
Node12,Node610,10
Node12,Node614,2
Node12,Node617,1
Node12,Node629,4
Node12,Node633,8
Node12,Node637,2
Node12,Node640,3
Node12,Node642,5
Node12,Node643,7
Node12,Node644,9
Node12,Node646,7
Node12,Node652,4
Node12,Node653,9
Node12,Node657,7
Node12,Node659,9
Node12,Node663,8
Node12,Node665,6
Node12,Node673,1
Node12,Node674,1
Node12,Node678,7
Node12,Node679,4
Node12,Node681,2
Node12,Node686,3
Node12,Node687,6
Node12,Node692,8
Node12,Node694,8
Node12,Node697,4
Node12,Node704,8
Node12,Node707,2
Node12,Node708,6
Node12,Node710,10
Node12,Node720,9
Node12,Node723,1
Node12,Node726,4
Node12,Node727,1
Node12,Node743,5
Node12,Node744,1
Node12,Node745,6
Node12,Node747,7
Node12,Node751,3
Node12,Node753,9
Node12,Node756,8
Node12,Node758,1
Node12,Node759,10
Node12,Node760,4
Node12,Node764,5
Node12,Node770,5
Node12,Node771,6
Node12,Node772,1
Node12,Node773,8
Node12,Node775,10
Node12,Node776,6
Node12,Node778,2
Node12,Node781,8
Node12,Node784,4
Node12,Node798,7
Node12,Node804,6
Node12,Node806,8
Node12,Node807,3
Node12,Node808,3
Node12,Node810,2
Node12,Node817,10
Node12,Node825,5
Node12,Node840,2
Node12,Node843,7
Node12,Node854,7
Node12,Node866,6
Node12,Node873,3
Node12,Node874,9
Node12,Node879,2
Node12,Node887,5
Node12,Node889,7
Node12,Node897,10
Node12,Node904,6
Node12,Node906,8
Node12,Node911,5
Node12,Node914,8
Node12,Node915,5
Node12,Node916,1
Node12,Node923,10
Node12,Node926,5
Node12,Node932,1
Node12,Node934,5
Node12,Node939,10
Node12,Node943,10
Node12,Node950,5
Node12,Node955,2
Node12,Node958,6
Node12,Node964,6
Node12,Node965,5
Node12,Node971,3
Node12,Node972,6
Node12,Node974,9
Node12,Node983,5
Node12,Node985,1
Node12,Node993,2
Node12,Node998,10
Node12,Node999,9
Node13,Node21,10
Node13,Node22,5
Node13,Node24,8
Node13,Node25,7
Node13,Node30,4
